DFT DP
-3.140392761230468750e+02 -3.139805045041655376e+02
-3.141013793945312500e+02 -3.141356141719127208e+02
-3.132721557617187500e+02 -3.133039957490532288e+02
-3.130087585449218750e+02 -3.130163963535601965e+02
-3.147224426269531250e+02 -3.147222794061453897e+02
-3.147067565917968750e+02 -3.147228034092779581e+02
-3.148511962890625000e+02 -3.148467912641963835e+02
-3.151622619628906250e+02 -3.151568721109528042e+02
-3.143164062500000000e+02 -3.142582327836895502e+02
-3.148617858886718750e+02 -3.148847024677593254e+02
-3.139956359863281250e+02 -3.139653194535940770e+02
-3.132067871093750000e+02 -3.132217701927966118e+02
-3.151487121582031250e+02 -3.151792301833784222e+02
-3.145855407714843750e+02 -3.146120558309209514e+02
-3.159418945312500000e+02 -3.159631555250894621e+02
-3.140678100585937500e+02 -3.140427024729073651e+02
-3.135074462890625000e+02 -3.134771666158681569e+02
-3.137670593261718750e+02 -3.137725223739898865e+02
-3.134237976074218750e+02 -3.134261201229536482e+02
-3.151617126464843750e+02 -3.151645695049080587e+02
-3.137622070312500000e+02 -3.137373797580095811e+02
-3.124735412597656250e+02 -3.125215276338944363e+02
-3.132211914062500000e+02 -3.131947569100743749e+02
-3.147047729492187500e+02 -3.147311586160629986e+02
-3.132095031738281250e+02 -3.131817299588053629e+02
-3.137598876953125000e+02 -3.137482936946893233e+02
-3.125075073242187500e+02 -3.125113849229313701e+02
-3.142698364257812500e+02 -3.142676078273017310e+02
-3.125282287597656250e+02 -3.125455871913299575e+02
-3.125399169921875000e+02 -3.125466550783081630e+02
-3.139800415039062500e+02 -3.139929444187457648e+02
-3.143426818847656250e+02 -3.143962825483982328e+02
-3.130906982421875000e+02 -3.130752009840671235e+02
-3.130450744628906250e+02 -3.130824988495621710e+02
-3.134416809082031250e+02 -3.134244922201193617e+02
-3.148856811523437500e+02 -3.148913913641891895e+02
-3.130704956054687500e+02 -3.130584273226896812e+02
-3.148077087402343750e+02 -3.148185171229536081e+02
-3.134935913085937500e+02 -3.135561726752663958e+02
-3.141913757324218750e+02 -3.142368380077322172e+02
-3.133448181152343750e+02 -3.133365106574474339e+02
-3.127787475585937500e+02 -3.127340739590689509e+02
-3.131452941894531250e+02 -3.131221609037393705e+02
-3.145163879394531250e+02 -3.145280716958950507e+02
-3.128345336914062500e+02 -3.128094587471787236e+02
-3.132869873046875000e+02 -3.132789082135022909e+02
-3.139650268554687500e+02 -3.139734392061110384e+02
-3.130702209472656250e+02 -3.130520645102740787e+02
-3.145662536621093750e+02 -3.145571720090302961e+02
-3.122023010253906250e+02 -3.122006596570961960e+02
-3.131527099609375000e+02 -3.132017150982599674e+02
-3.129081420898437500e+02 -3.129116451954676563e+02
-3.136512145996093750e+02 -3.136196152048601675e+02
-3.147191162109375000e+02 -3.147065437610805247e+02
-3.143917236328125000e+02 -3.143772596078071047e+02
-3.143963623046875000e+02 -3.144228119817821607e+02
-3.120491333007812500e+02 -3.121333357832573370e+02
-3.132251281738281250e+02 -3.132147054804314052e+02
-3.140028686523437500e+02 -3.140486916157067299e+02
-3.133949279785156250e+02 -3.133050009029103649e+02
-3.134926452636718750e+02 -3.135041057393817709e+02
-3.123037109375000000e+02 -3.122795270116874917e+02
-3.152637023925781250e+02 -3.152772019249021014e+02
-3.114348449707031250e+02 -3.114252096787452615e+02
-3.142963562011718750e+02 -3.142926458700962371e+02
-3.108757324218750000e+02 -3.109182501267894736e+02
-3.156820983886718750e+02 -3.156941836197429438e+02
-3.117598876953125000e+02 -3.117532459559060953e+02
-3.145305175781250000e+02 -3.144908112481470539e+02
-3.116878662109375000e+02 -3.116913321183717471e+02
-3.122606201171875000e+02 -3.122326368552026565e+02
-3.151357421875000000e+02 -3.151617179226468011e+02
-3.115337219238281250e+02 -3.115760068003327206e+02
-3.150528869628906250e+02 -3.150362363154496279e+02
-3.122412719726562500e+02 -3.121999794299931636e+02
-3.088662414550781250e+02 -3.088272347900955879e+02
-3.156100463867187500e+02 -3.156245025809996605e+02
-3.147911071777343750e+02 -3.148237948657055085e+02
-3.128617858886718750e+02 -3.129105155229538582e+02
-3.130542297363281250e+02 -3.131046772245783814e+02
-3.151288757324218750e+02 -3.151555474436406712e+02
-3.109061584472656250e+02 -3.109184803515402677e+02
-3.127175598144531250e+02 -3.126913805878509720e+02
-3.151315917968750000e+02 -3.150813014829197982e+02
-3.138625793457031250e+02 -3.138751633287242271e+02
-3.126722717285156250e+02 -3.126964083108124441e+02
-3.129314270019531250e+02 -3.129462929503044961e+02
-3.088916320800781250e+02 -3.087155830717303502e+02
-3.105283813476562500e+02 -3.106103014479961644e+02
-3.162111206054687500e+02 -3.162141807210286970e+02
-3.155270996093750000e+02 -3.154839445557395834e+02
-3.128712158203125000e+02 -3.128627601612198532e+02
-3.161340026855468750e+02 -3.161406859556906284e+02
-3.129490356445312500e+02 -3.129835641657255110e+02
-3.142958679199218750e+02 -3.142895494743243034e+02
-3.127586364746093750e+02 -3.127467234577085833e+02
-3.123729858398437500e+02 -3.123644852392919233e+02
-3.139136352539062500e+02 -3.139339236631168433e+02
-3.158140869140625000e+02 -3.158033222684096017e+02
-3.145610961914062500e+02 -3.145489521995501150e+02
-3.077975769042968750e+02 -3.079193653496168963e+02
-3.079934387207031250e+02 -3.079230434383056831e+02
-3.138143310546875000e+02 -3.138055576995442379e+02
-3.144974365234375000e+02 -3.144804221801957169e+02
-3.112518615722656250e+02 -3.113532170514651511e+02
-3.120370178222656250e+02 -3.120439483620251053e+02
-3.147942504882812500e+02 -3.148171399990712302e+02
-3.089894714355468750e+02 -3.089964365358035252e+02
-3.155134582519531250e+02 -3.155012937206668084e+02
-3.126664123535156250e+02 -3.126552632086045378e+02
-3.153833618164062500e+02 -3.153760485227300023e+02
-3.115248413085937500e+02 -3.114744938002540948e+02
-3.141812133789062500e+02 -3.141451484629521929e+02
-3.090568237304687500e+02 -3.089438684971742646e+02
-3.134231262207031250e+02 -3.133543638373110980e+02
-3.117656860351562500e+02 -3.117826632040842583e+02
-3.116907958984375000e+02 -3.117308332381008995e+02
-3.124396667480468750e+02 -3.123762977563051777e+02
-3.159615783691406250e+02 -3.159753667345245276e+02
-3.159712524414062500e+02 -3.159846432440382387e+02
-3.092578735351562500e+02 -3.093166317703368691e+02
-3.125931701660156250e+02 -3.126070445517828489e+02
-3.127901611328125000e+02 -3.127580362172626565e+02
-3.149470214843750000e+02 -3.149651588619083213e+02
-3.125993652343750000e+02 -3.125523096939689367e+02
-3.117558898925781250e+02 -3.117742405211918708e+02
-3.162630310058593750e+02 -3.162820205065148684e+02
-3.148275756835937500e+02 -3.148040944849647076e+02
-3.155084228515625000e+02 -3.155372191391987826e+02
-3.105390625000000000e+02 -3.105762856978857371e+02
-3.097963867187500000e+02 -3.097188430034232169e+02
-3.152020263671875000e+02 -3.152209980535981231e+02
-3.121413574218750000e+02 -3.120935287206292514e+02
-3.148750915527343750e+02 -3.148789613731694317e+02
-3.116560363769531250e+02 -3.116381695155508851e+02
-3.112487792968750000e+02 -3.112832388179699024e+02
-3.088152160644531250e+02 -3.087579397727894275e+02
-3.112801818847656250e+02 -3.112396908432771170e+02
-3.118197021484375000e+02 -3.118012491284698626e+02
-3.121987304687500000e+02 -3.122205350016529906e+02
-3.112809753417968750e+02 -3.113322772832026430e+02
-3.130102539062500000e+02 -3.129788153861317141e+02
-3.154871826171875000e+02 -3.154966285907836436e+02
-3.151117858886718750e+02 -3.150953801288868590e+02
-3.156994323730468750e+02 -3.157211019213804093e+02
-3.127188110351562500e+02 -3.127361403212847790e+02
-3.113773193359375000e+02 -3.113305221467412593e+02
-3.113037719726562500e+02 -3.112638071799922841e+02
-3.134871215820312500e+02 -3.135137227043085204e+02
-3.138409729003906250e+02 -3.138234935910098216e+02
-3.160979614257812500e+02 -3.161147606577955571e+02
-3.118547363281250000e+02 -3.119263862758215282e+02
-3.079317626953125000e+02 -3.080065827588745719e+02
-3.156637878417968750e+02 -3.157003095473489793e+02
-3.090664978027343750e+02 -3.090478644638322976e+02
-3.142637023925781250e+02 -3.142705472351543676e+02
-3.177695007324218750e+02 -3.177778704171611253e+02
-3.090868835449218750e+02 -3.092007824751381690e+02
-3.117428894042968750e+02 -3.117624282501377593e+02
-3.118706665039062500e+02 -3.117355936269370886e+02
-3.151326599121093750e+02 -3.151102192985376860e+02
-3.130367431640625000e+02 -3.130796909769065905e+02
-3.135502319335937500e+02 -3.135542231808280462e+02
-3.153929138183593750e+02 -3.153976872215978915e+02
-3.084934082031250000e+02 -3.085770730704411449e+02
-3.150278625488281250e+02 -3.150285011617921214e+02
-3.136724548339843750e+02 -3.136175994329457808e+02
-3.092752380371093750e+02 -3.092543407040684542e+02
-3.125607299804687500e+02 -3.125761344378638569e+02
-3.156877746582031250e+02 -3.156878503172581532e+02
-3.076346130371093750e+02 -3.076024342471454247e+02
-3.147645874023437500e+02 -3.147974119474583858e+02
-3.151195373535156250e+02 -3.150730722692171639e+02
-3.145185852050781250e+02 -3.145270389393946289e+02
-3.129177856445312500e+02 -3.129950606306188092e+02
-3.159099731445312500e+02 -3.159319456480978943e+02
-3.094627990722656250e+02 -3.095811710223308069e+02
-3.138253173828125000e+02 -3.137936512316846347e+02
-3.127962036132812500e+02 -3.127825426012118442e+02
-3.128774108886718750e+02 -3.128795108186226344e+02
-3.090478210449218750e+02 -3.090975329672597809e+02
-3.131476135253906250e+02 -3.131455204656199953e+02
-3.154687194824218750e+02 -3.154830359892948763e+02
-3.155624389648437500e+02 -3.155752231024968069e+02
-3.148289489746093750e+02 -3.148449936898741726e+02
-3.101372070312500000e+02 -3.101040609869854734e+02
-3.122423706054687500e+02 -3.122319098623030413e+02
-3.170857238769531250e+02 -3.170818383478363671e+02
-3.108476867675781250e+02 -3.107289158825549293e+02
-3.095963439941406250e+02 -3.096985153446617574e+02
-3.152027893066406250e+02 -3.152162603597597013e+02
-3.152386474609375000e+02 -3.152617423978447277e+02
-3.086472473144531250e+02 -3.086396377872115409e+02
-3.115447082519531250e+02 -3.114698036852935275e+02
-3.114721984863281250e+02 -3.114601448273044753e+02
-3.149431762695312500e+02 -3.149463043139703018e+02
-3.157334899902343750e+02 -3.157265452251314173e+02
-3.104064941406250000e+02 -3.104267295059689218e+02
-3.148968505859375000e+02 -3.149004686959326591e+02
-3.111939392089843750e+02 -3.111869949291942135e+02
-3.116257324218750000e+02 -3.116591601145159984e+02
-3.111931152343750000e+02 -3.112211948828544337e+02
-3.080467834472656250e+02 -3.079965450778108789e+02
-3.102297668457031250e+02 -3.103014394761516996e+02
-3.100320129394531250e+02 -3.100180910795102136e+02
-3.144897155761718750e+02 -3.144983653023012948e+02
-3.107051696777343750e+02 -3.107991415611430170e+02
-3.137461242675781250e+02 -3.137321792021621718e+02
-3.140796508789062500e+02 -3.140474167155769010e+02
-3.139470520019531250e+02 -3.139218567744750317e+02
-3.110846557617187500e+02 -3.110533606770864026e+02
-3.126466674804687500e+02 -3.125914547768958300e+02
-3.159804077148437500e+02 -3.159871954184035872e+02
-3.106869201660156250e+02 -3.106141791003605022e+02
-3.105851745605468750e+02 -3.106277734392758703e+02
-3.152350158691406250e+02 -3.152809319915919559e+02
-3.108519897460937500e+02 -3.108497127754615121e+02
-3.169823608398437500e+02 -3.169953808331100618e+02
-3.110155334472656250e+02 -3.109873487674226453e+02
-3.134417419433593750e+02 -3.134799000385097543e+02
-3.105759277343750000e+02 -3.104801504758373198e+02
-3.109256286621093750e+02 -3.110245129455577171e+02
-3.110331420898437500e+02 -3.110789539106103803e+02
-3.157400512695312500e+02 -3.157508838738501709e+02
-3.105147399902343750e+02 -3.104817657014348242e+02
-3.135740051269531250e+02 -3.135437373347538141e+02
-3.091233825683593750e+02 -3.091415199990976816e+02
-3.158256225585937500e+02 -3.158449880997771402e+02
-3.152358093261718750e+02 -3.152417258424063675e+02
-3.145630187988281250e+02 -3.145531647198732799e+02
-3.114315185546875000e+02 -3.113811254945690052e+02
-3.139242248535156250e+02 -3.139009209223904691e+02
-3.156088867187500000e+02 -3.156483041028954517e+02
-3.122327270507812500e+02 -3.121985638535580847e+02
-3.112326965332031250e+02 -3.112284261117730466e+02
-3.161413269042968750e+02 -3.161559476053577100e+02
-3.127193603515625000e+02 -3.127148571315669869e+02
-3.105652465820312500e+02 -3.105749917453450166e+02
-3.138109436035156250e+02 -3.138710601996684773e+02
-3.097514038085937500e+02 -3.097140503377914911e+02
-3.134183349609375000e+02 -3.133734241084401333e+02
-3.158863830566406250e+02 -3.158920013228940888e+02
-3.136462097167968750e+02 -3.136753026151769745e+02
-3.156327514648437500e+02 -3.156461725611331985e+02
-3.121478881835937500e+02 -3.121438539243342802e+02
-3.133500976562500000e+02 -3.133810242417737300e+02
-3.134811706542968750e+02 -3.135097564039173221e+02
-3.115438232421875000e+02 -3.115357154136963231e+02
-3.140900573730468750e+02 -3.140999814999390765e+02
-3.150431823730468750e+02 -3.150521159232599757e+02
-3.128002929687500000e+02 -3.128224569029544000e+02
-3.134563598632812500e+02 -3.134997247135773932e+02
-3.104094238281250000e+02 -3.103886447428222937e+02
-3.149742431640625000e+02 -3.149701149893493266e+02
-3.147421569824218750e+02 -3.147645162101923688e+02
-3.131840820312500000e+02 -3.131525008815578417e+02
-3.098697204589843750e+02 -3.098750858372463881e+02
-3.128677673339843750e+02 -3.128889721127397934e+02
-3.134277038574218750e+02 -3.134701160488519918e+02
-3.152860412597656250e+02 -3.152796015878583376e+02
-3.151121520996093750e+02 -3.151386984861948690e+02
-3.141704101562500000e+02 -3.141756103098235826e+02
-3.106528320312500000e+02 -3.106183853042721807e+02
-3.171602478027343750e+02 -3.171707956697147210e+02
-3.128957214355468750e+02 -3.128915922877041567e+02
-3.123431396484375000e+02 -3.123015188774164699e+02
-3.109704284667968750e+02 -3.109766570922407709e+02
-3.115631408691406250e+02 -3.114393387297087656e+02
-3.104076843261718750e+02 -3.104303708705662075e+02
-3.072032470703125000e+02 -3.073001963265434142e+02
-3.105486145019531250e+02 -3.105757180460221321e+02
-3.123001403808593750e+02 -3.122375186391145689e+02
-3.100807189941406250e+02 -3.101971991467099770e+02
-3.132252502441406250e+02 -3.132124279208640019e+02
-3.097877197265625000e+02 -3.098615944454672899e+02
-3.078144531250000000e+02 -3.077475945981857421e+02
-3.155011901855468750e+02 -3.155311598387635286e+02
-3.129395751953125000e+02 -3.130122549650603787e+02
-3.144086914062500000e+02 -3.144016273802141086e+02
-3.158980102539062500e+02 -3.159139343733752412e+02
-3.126463317871093750e+02 -3.126016306433305090e+02
-3.153914794921875000e+02 -3.154102907072373796e+02
-3.123377075195312500e+02 -3.122888667324722292e+02
-3.117804260253906250e+02 -3.118633554064282407e+02
-3.151579589843750000e+02 -3.151571946715565673e+02
-3.157286987304687500e+02 -3.157470077740890133e+02
-3.103872680664062500e+02 -3.103605134687851432e+02
-3.130264892578125000e+02 -3.130033588063143952e+02
-3.157832336425781250e+02 -3.158028707329210647e+02
-3.110708618164062500e+02 -3.111113971025505407e+02
-3.128228149414062500e+02 -3.127632575642219876e+02
-3.145704040527343750e+02 -3.145783158146897449e+02
-3.155647888183593750e+02 -3.155136595751529853e+02
-3.143301086425781250e+02 -3.143651484686781714e+02
-3.143041381835937500e+02 -3.142736632921915998e+02
-3.125558776855468750e+02 -3.125839737917414709e+02
-3.143693847656250000e+02 -3.143963829871148050e+02
-3.160373840332031250e+02 -3.160502661616480964e+02
-3.116008605957031250e+02 -3.116105453698565384e+02
-3.109700012207031250e+02 -3.109381841135798368e+02
-3.151629943847656250e+02 -3.151645394950054424e+02
-3.117932434082031250e+02 -3.117661929314543841e+02
-3.097683715820312500e+02 -3.097785000584448198e+02
-3.143421325683593750e+02 -3.143273236933117687e+02
-3.119265441894531250e+02 -3.118967594220453066e+02
-3.128944702148437500e+02 -3.128677043406183884e+02
-3.148603820800781250e+02 -3.148950131162121124e+02
-3.117702636718750000e+02 -3.117160860466506165e+02
-3.139278259277343750e+02 -3.138717190830718096e+02
-3.152845764160156250e+02 -3.152937013511153737e+02
-3.131141357421875000e+02 -3.131241833390963620e+02
-3.109806518554687500e+02 -3.109237551269636128e+02
-3.148305969238281250e+02 -3.148448027774983302e+02
-3.154859924316406250e+02 -3.155157751861092947e+02
-3.115085449218750000e+02 -3.114599246818988263e+02
-3.150889282226562500e+02 -3.150784945367894920e+02
-3.138450012207031250e+02 -3.138691029578433245e+02
-3.130205993652343750e+02 -3.129529100178641556e+02
-3.158858947753906250e+02 -3.159228093020484494e+02
-3.130149841308593750e+02 -3.130268065084007958e+02
-3.125218505859375000e+02 -3.124950251679048847e+02
-3.156383361816406250e+02 -3.156405827953168455e+02
-3.159516906738281250e+02 -3.159520054221584360e+02
-3.110644531250000000e+02 -3.110959727143095961e+02
-3.140752868652343750e+02 -3.140944742929877975e+02
-3.089944763183593750e+02 -3.090349019397577877e+02
-3.149206542968750000e+02 -3.148842733448278182e+02
-3.124953613281250000e+02 -3.124715365329877841e+02
-3.122670593261718750e+02 -3.122390242691101321e+02
